Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin #nascetur,3827589883626060,2020-10-09 00:47 +0000,30,5,0.166666667,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor #et,2059366828288990,2020-10-08 23:35 +0000,165,1,0.006060606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa #sit,7758312552922890,2020-10-08 23:16 +0000,427,10,0.023419204,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0
turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean #integer,8580177296816490,2020-10-08 22:33 +0000,103,3,0.029126214,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis #ultrices,85650661013862,2020-10-08 22:32 +0000,705,20,0.028368794,0,1,11,2,0,0,4,0,0,0,0,0,0,93,2
vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis #sed,4949111102293170,2020-10-08 22:22 +0000,201,7,0.034825871,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0
justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #placerat,4340369285858610,2020-10-08 22:19 +0000,175,5,0.028571429,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet #erat,6980908443486870,2020-10-08 22:16 +0000,163,10,0.061349693,0,0,2,1,1,0,2,0,0,0,0,0,0,37,4
diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #amet,3389276536311730,2020-10-08 21:11 +0000,280,21,0.075,0,0,1,0,0,0,1,0,0,0,0,0,0,19,19
diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus #justo,8451426291588540,2020-10-08 21:01 +0000,73,2,0.02739726,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus #in,6175145438601820,2020-10-08 20:57 +0000,138,4,0.028985507,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia #augue,892091221390070,2020-10-08 20:57 +0000,175,2,0.011428571,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien #nam,8618498019415050,2020-10-08 20:57 +0000,149,4,0.026845638,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros #nisl,7950155574230700,2020-10-08 20:56 +0000,169,2,0.01183432,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #natoque,1326907026246200,2020-10-08 19:21 +0000,221,3,0.013574661,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #in,9006965091011590,2020-10-08 19:14 +0000,767,13,0.016949153,0,0,4,3,0,1,5,0,0,0,0,0,0,0,0
eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc #natoque,9091863719825460,2020-10-08 18:59 +0000,845,13,0.015384615,0,0,9,2,0,0,2,0,0,0,0,0,0,0,0
suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum #nunc,6715797467687880,2020-10-08 18:31 +0000,48,1,0.020833333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue #morbi,6161754143736940,2020-10-08 18:04 +0000,274,1,0.003649635,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0
eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes #donec,2050179087024550,2020-10-08 17:50 +0000,240,2,0.008333333,0,0,2,0,0,0,0,0,0,0,0,0,0,44,0
tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh #lectus,3096273262565160,2020-10-08 17:33 +0000,1569,33,0.021032505,0,0,7,0,0,0,26,0,0,0,0,0,0,0,0
augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #sit,7191982873107120,2020-10-08 16:15 +0000,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis #in,1913337600181500,2020-10-08 16:09 +0000,190,4,0.021052632,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #est,2568603285497910,2020-10-08 15:52 +0000,838,32,0.038186158,1,1,11,10,0,0,9,0,0,0,0,0,0,0,0
lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #augue,3779988963053210,2020-10-08 12:56 +0000,1239,16,0.01291364,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0
pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing #neque,1664163014117340,2020-10-08 12:21 +0000,342,13,0.038011696,0,1,2,0,0,0,8,0,0,0,0,0,0,67,2
et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices #dui,5597496745732820,2020-10-08 11:11 +0000,500,3,0.006,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea #velit,7400336557834790,2020-10-08 11:10 +0000,2371,196,0.082665542,2,3,33,5,5,0,26,0,0,0,0,0,0,122,122
sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat #non,3086175446833670,2020-10-08 03:19 +0000,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #amet,1322367645276550,2020-10-08 02:18 +0000,2419,108,0.044646548,0,4,31,8,0,0,65,0,0,0,0,0,0,0,0
augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #erat,8540159397795200,2020-10-08 02:06 +0000,161,3,0.01863354,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci #metus,481935513959291,2020-10-08 01:40 +0000,69,2,0.028985507,0,0,0,0,1,0,1,0,0,0,0,0,0,18,0
ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed #ante,1817440796232190,2020-10-08 01:03 +0000,24,1,0.041666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula #tincidunt,1421002615087940,2020-10-08 00:08 +0000,70,4,0.057142857,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh #in,7943079928231470,2020-10-07 23:58 +0000,98,10,0.102040816,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0
amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #a,405060640076345,2020-10-07 23:46 +0000,119,8,0.067226891,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0
enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris #vestibulum,4124925774498900,2020-10-07 23:08 +0000,1406,237,0.1685633,4,3,28,6,4,0,29,0,0,0,0,0,0,163,163
dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis #metus,1924193357386050,2020-10-07 21:50 +0000,41,1,0.024390244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam #lectus,1170558010062840,2020-10-07 21:40 +0000,26,1,0.038461538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id #ac,5716332585664370,2020-10-07 20:32 +0000,207,8,0.038647343,0,1,1,0,0,0,5,0,0,0,0,0,0,30,1
dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros #pellentesque,8980006310087600,2020-10-07 20:29 +0000,262,6,0.022900763,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0
quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla #id,1654112907204830,2020-10-07 20:13 +0000,166,5,0.030120482,0,0,3,0,0,0,1,0,0,0,0,0,0,19,1
consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at #pretium,5630043640879400,2020-10-07 19:59 +0000,841,21,0.024970273,0,2,3,0,0,0,16,0,0,0,0,0,0,0,0
consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede #lectus,1266780782824210,2020-10-07 18:41 +0000,223,2,0.00896861,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi #dapibus,5163592446962800,2020-10-07 18:29 +0000,144,5,0.034722222,0,0,4,0,0,0,1,0,0,0,0,0,0,32,0
proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc #mi,2423459022691470,2020-10-07 18:17 +0000,156,1,0.006410256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien #sed,8905146446245500,2020-10-07 17:38 +0000,156,1,0.006410256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque #non,993027407415362,2020-10-07 17:04 +0000,402,3,0.007462687,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas #luctus,3310595255049610,2020-10-07 15:55 +0000,254,1,0.003937008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar #ipsum,729509798696640,2020-10-07 13:16 +0000,1673,104,0.062163778,0,0,32,1,1,1,11,0,0,0,0,0,0,58,58
sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac #neque,2481778754840560,2020-10-07 13:16 +0000,150,3,0.02,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie #tortor,2143383459395710,46,0.029773463,6,0,15,1,18,1,4,0,0,0,0,0,0,230,1,,
molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #phasellus,8975192868202440,2020-10-07 11:31 +0000,4489,463,0.103141011,1,8,58,9,2,3,115,0,0,0,0,0,0,267,267
sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor #nascetur,7633058220391890,2020-10-07 11:24 +0000,250,14,0.056,0,1,5,0,0,0,3,0,0,0,0,0,0,38,5
sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede #vestibulum,8870354927860360,2020-10-07 02:40 +0000,75,1,0.013333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse #ornare,9969114625956760,2020-10-07 01:51 +0000,174,5,0.028735632,0,0,2,0,0,0,2,0,0,0,0,0,0,49,1
donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum #quam,1703170028192360,2020-10-07 01:19 +0000,585,5,0.008547009,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at #volutpat,9484370045096450,2020-10-07 00:55 +0000,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi #at,1994381959414500,2020-10-06 23:12 +0000,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #integer,8884869107640920,2020-10-06 22:57 +0000,148,9,0.060810811,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0
rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit #volutpat,9944333215096840,2020-10-06 22:46 +0000,199,2,0.010050251,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes #fermentum,4629397161625890,2020-10-06 22:24 +0000,2958,311,0.105138607,0,5,42,5,2,2,70,0,0,0,0,0,0,185,185
consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices #proin,7765795310510220,2020-10-06 22:03 +0000,492,8,0.016260163,0,0,4,0,0,0,3,0,0,0,0,0,0,173,1
nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet #vulputate,6346522449980820,2020-10-06 21:57 +0000,1911,70,0.036630037,3,3,34,6,0,7,10,0,0,0,0,0,0,336,7
sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper #et,7075293777474060,2020-10-06 21:47 +0000,58,11,0.189655172,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis #ipsum,218629210778552,2020-10-06 21:27 +0000,2191,42,0.019169329,2,2,6,1,0,3,28,0,0,0,0,0,0,0,0
faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum #felis,8457625023987870,2020-10-06 20:14 +0000,982,31,0.031568228,0,2,18,2,0,0,9,0,0,0,0,0,0,0,0
morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim #amet,9480886540593760,2020-10-06 19:21 +0000,108,1,0.009259259,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0
sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum #lorem,6893885450876860,2020-10-06 19:09 +0000,208,8,0.038461538,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0
sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor #et,3375468766396350,2020-10-06 19:03 +0000,142,9,0.063380282,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0
